zinc_id,smiles
ZINC000018167382,C=CCC1(C(C)C)C(=O)NC(=O)NC1=O
ZINC000018167404,C=C(Br)CC1([C@H](C)CC)C(=O)NC(=O)NC1=O
ZINC000018185774,O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12
ZINC000018191874,C=C(Br)CC1([C@@H](C)CC)C(=O)NC(=O)NC1=O
ZINC000018202635,C=C(Br)CC1(C(C)C)C(=O)NC(=O)NC1=O
ZINC000018825330,O=c1c(-c2ccc(O)cc2)coc2cc(O)cc(O)c12
ZINC000018847034,O=c1c(-c2ccc(O)cc2)coc2cc(O)ccc12
ZINC000018847036,COc1ccc(-c2coc3cc(O)ccc3c2=O)cc1
ZINC000018847037,COc1ccc(-c2coc3cc(O)cc(O)c3c2=O)cc1
ZINC000018847040,CCN(CC)CCC[C@@H](C)Nc1c2ccc(Cl)cc2nc2ccc(OC)cc12
ZINC000018847041,CCN(CC)CCC[C@H](C)Nc1c2ccc(Cl)cc2nc2ccc(OC)cc12
ZINC000018847043,Nc1ccc(/N=N\c2ccccc2)c(N)n1
ZINC000018847044,COc1cc(O)c2c(=O)c(-c3ccc(O)cc3)coc2c1
ZINC000019014866,Nc1c2c(nc3ccccc13)CCCC2
ZINC000019144226,CCN(CC)CCC[C@@H](C)Nc1ccnc2cc(Cl)ccc12
ZINC000019144231,CCN(CC)CCC[C@H](C)Nc1ccnc2cc(Cl)ccc12
ZINC000019313075,CCOC(=O)c1c(N)sc2c1CCN(Cc1ccccc1)C2
ZINC000019362721,CCO[C@H](CN1CCN(C[C@H](C)C(=O)c2ccccc2)CC1)c1ccccc1
ZINC000019362722,CCO[C@@H](CN1CCN(C[C@H](C)C(=O)c2ccccc2)CC1)c1ccccc1
ZINC000019364222,OCCOCCN1CCN([C@@H](c2ccccc2)c2ccc(Cl)cc2)CC1
ZINC000019364224,OCCOCCN1CCN([C@H](c2ccccc2)c2ccc(Cl)cc2)CC1
ZINC000019364229,O=C(O)COCCN1CCN([C@@H](c2ccccc2)c2ccc(Cl)cc2)CC1
ZINC000019364230,O=C(O)COCCN1CCN([C@H](c2ccccc2)c2ccc(Cl)cc2)CC1
ZINC000019418974,COc1ccc2c(c1OC)C(=O)O[C@@H]2[C@H]1c2c(cc3c(c2OC)OCO3)CCN1C
ZINC000019594549,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)nc21
ZINC000019632927,CN1CCN(CC(=O)N2c3ccccc3C(=O)Nc3cccnc32)CC1
ZINC000022033872,CCO[C@H](CN1CCN(C[C@@H](C)C(=O)c2ccccc2)CC1)c1ccccc1
ZINC000022033882,CCO[C@@H](CN1CCN(C[C@@H](C)C(=O)c2ccccc2)CC1)c1ccccc1
ZINC000022462882,Cc1ccccc1CN1CCN(CCO[C@H](c2ccccc2)c2ccccc2Cl)CC1
ZINC000022463301,CC(C)=CCC/C(C)=C/CC/C(C)=C/CN1CCN(Cc2ccc3c(c2)OCO3)CC1
ZINC000022588434,Cc1ccccc1CN1CCN(CCO[C@@H](c2ccccc2)c2ccccc2Cl)CC1
ZINC000022851787,CC(C)=CCC/C(C)=C\CC/C(C)=C\CN1CCN(Cc2ccc3c(c2)OCO3)CC1
ZINC000022851788,CC(C)=CCC/C(C)=C/CC/C(C)=C\CN1CCN(Cc2ccc3c(c2)OCO3)CC1
ZINC000022851789,CC(C)=CCC/C(C)=C\CC/C(C)=C/CN1CCN(Cc2ccc3c(c2)OCO3)CC1
ZINC000025669570,C=C(C)CCC[C@H](C)CCOC(=O)CC(C)C
ZINC000027849754,O=C(Cn1c(=O)sc2ccc(Cl)cc21)N1CCN(CCO)CC1
ZINC000028243677,CO[C@@](C)(CO)[C@H]1CC=C(/C=N/O)CC1
ZINC000028243685,CO[C@](C)(CO)[C@H]1CC=C(/C=N/O)CC1
ZINC000028243692,CO[C@@](C)(CO)[C@@H]1CC=C(/C=N/O)CC1
ZINC000028243698,CO[C@](C)(CO)[C@@H]1CC=C(/C=N/O)CC1
ZINC000028243986,CO[C@@H](C)C1=CCC=C(/C=N/O)C1
ZINC000028243992,CO[C@H](C)C1=CCC=C(/C=N/O)C1
ZINC000028243999,CO[C@@H](C)[C@@H]1CCC=C(/C=N/O)C1
ZINC000028244007,CO[C@H](C)[C@@H]1CCC=C(/C=N/O)C1
ZINC000028244015,CO[C@@H](C)[C@H]1CCC=C(/C=N/O)C1
ZINC000028244021,CO[C@H](C)[C@H]1CCC=C(/C=N/O)C1
ZINC000028245088,COC[C@@](C)(O)[C@H]1CC=C(/C=N/O)CC1
ZINC000028245094,COC[C@](C)(O)[C@H]1CC=C(/C=N/O)CC1
ZINC000028245104,COC[C@@](C)(O)[C@@H]1CC=C(/C=N/O)CC1
ZINC000028245111,COC[C@](C)(O)[C@@H]1CC=C(/C=N/O)CC1
ZINC000028246212,COC[C@@H]1CCC=C(/C=N/O)C1
ZINC000028246220,COC[C@H]1CCC=C(/C=N/O)C1
ZINC000028247726,O/N=C/C1=CCCOC1
ZINC000028250654,COC[C@@](C)(OC)[C@H]1CC=C(/C=N/O)CC1
ZINC000028250661,COC[C@](C)(OC)[C@H]1CC=C(/C=N/O)CC1
ZINC000028250668,COC[C@@](C)(OC)[C@@H]1CC=C(/C=N/O)CC1
ZINC000028250674,COC[C@](C)(OC)[C@@H]1CC=C(/C=N/O)CC1
ZINC000028250681,O/N=C/C1=CCSCC1
ZINC000028250688,O/N=C/C1=CCOCC1
ZINC000028250695,C[C@@](O)(CO)[C@H]1CC=C(/C=N/O)CC1
ZINC000028250702,C[C@](O)(CO)[C@H]1CC=C(/C=N/O)CC1
ZINC000028250709,C[C@@](O)(CO)[C@@H]1CC=C(/C=N/O)CC1
ZINC000028250716,C[C@](O)(CO)[C@@H]1CC=C(/C=N/O)CC1
ZINC000028538573,COc1ccc2cc1-c1cc(ccc1O)C[C@H]1c3cc4c(cc3CCN1C)Oc1c(OC)cc3c(c1O4)[C@H](C2)N(C)CC3
ZINC000028538617,COc1ccc2cc1-c1cc(ccc1O)C[C@H]1c3cc4c(cc3CCN1C)Oc1c(OC)cc3c(c1O4)[C@@H](C2)N(C)CC3
ZINC000028539354,COc1cc(O)c(CC=C(C)C)c(O)c1C(=O)/C=C\c1ccc(O)cc1
ZINC000028539782,C[C@H]1[C@H]2CC[C@H]3[C@@H]4CC=C5C[C@H](N(C)C)CC[C@]5(C)[C@H]4CC[C@]23CN1C
ZINC000029402221,C[C@@H](CN1CCOCC1)C(C(=O)N1CCCC1)(c1ccccc1)c1ccccc1
ZINC000029402224,C[C@H](CN1CCOCC1)C(C(=O)N1CCCC1)(c1ccccc1)c1ccccc1
ZINC000030726283,C=C1C(=O)O[C@H]2[C@H]1CC/C(C)=C/CC[C@@]1(C)O[C@@H]21
ZINC000030726837,C=C1C(=O)O[C@@H]2/C=C(\C)CC[C@@H](O)C(=C)CC[C@@H]12
ZINC000031155317,O=C1OCc2cc3cccc(O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)c3c(O)c21
ZINC000031168099,CC(=O)OC[C@@]12[C@H](C[C@H](O)C[C@]13CO3)[C@@]1(C[C@@H](c3ccoc3)OC1=O)[C@H](C)C[C@H]2O
ZINC000031333854,CC(=O)OC[C@@H](OC(C)=O)[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@H](C=O)OC(C)=O
ZINC000031350160,C[C@@H]1C[C@]23CCCN4CCC[C@@H](C(=O)CC2)[C@@]43C1
ZINC000031555048,C=C1[C@H](O)[C@@]23CC[C@H]4[C@@]5(CCC[C@@]4(C)CN4CCO[C@H]45)[C@@H]2CC[C@@H]1C3
ZINC000031771078,CC[C@@H](C)C(=O)O[C@@H]1C[C@@H](C)CC[C@@H]1C(C)C
ZINC000031771079,CC[C@H](C)C(=O)O[C@@H]1C[C@@H](C)CC[C@@H]1C(C)C
ZINC000031771080,CC[C@@H](C)C(=O)O[C@H]1C[C@@H](C)CC[C@@H]1C(C)C
ZINC000031771081,CC[C@H](C)C(=O)O[C@H]1C[C@@H](C)CC[C@@H]1C(C)C
ZINC000031771386,CC(C)(O)[C@@H]1[C@@H]2OC(=O)[C@H]1[C@]1(O)C[C@H]3O[C@]34C(=O)O[C@H]2[C@@]41C
ZINC000032006109,CC(C)[C@@H](C=O)c1ccccc1
ZINC000032006111,CC(C)[C@H](C=O)c1ccccc1
ZINC000032153775,CN1CC[C@]23c4c5ccc(OCCN6CCOCC6)c4O[C@@H]2[C@@H](O)C=C[C@H]3[C@H]1C5
ZINC000032209659,O=S(=O)(O)O/N=C(/Cc1c[nH]c2ccccc12)S[C@@H]1O[C@@H](CO)[C@@H](O)[C@H](O)[C@@H]1O
ZINC000032209662,O=S(=O)(O)O/N=C(/Cc1c[nH]c2ccccc12)S[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]1O
ZINC000032215467,CC(C)=CCC1(CC=C(C)C)C(=O)C(O)=C(C(=O)CC(C)C)C1=O
ZINC000032709513,CC(=O)Nc1ccc(/C=N\NC(N)=S)cc1
ZINC000032839026,CCCCCCCCCCCCCCCCCC(=O)OC[C@@H](O)CO
ZINC000032840817,CCCCCCCC/C=C\CCCCCCCC(=O)OC(CO)CO
ZINC000032840891,CCCCCCCCCCCCCCCC(=O)OC[C@@H](O)CO
ZINC000032840892,CCCCCCCCCCCCCCCC(=O)OC[C@H](O)CO
ZINC000032840901,CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@@H](O)CO
ZINC000032840903,CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](O)CO
ZINC000033413580,C=C(C(=O)O[C@H]1C/C(C)=C\CC/C(CO)=C\[C@H]2OC(=O)C(=C)[C@H]12)[C@@H](O)CO
ZINC000033838279,C=C1[C@H]2CC[C@H](C2)[C@@]1(C)CC/C=C(\C)COC(C)=O
ZINC000033838280,C=C1[C@H]2CC[C@H](C2)[C@]1(C)CC/C=C(\C)COC(C)=O
ZINC000033839044,CN1CC[C@]23c4c5ccc(OCCN6CCOCC6)c4O[C@H]2[C@@H](O)C=C[C@@H]3[C@H]1C5
ZINC000033915517,CC[C@H]1CN2CCc3cc(OC)c(OC)cc3[C@@H]2C[C@@H]1CC1=C2C=C(OC)C(=O)C=C2CCN1
ZINC000033975089,C[C@@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3C(=O)C[C@@H]4CC(=O)CC[C@]4(C)[C@H]3CC(=O)[C@@]21C
ZINC000033995932,O=C(/C=C/c1ccc(O)c(O)c1)Nc1ccccc1C(=O)O
ZINC000034057461,CC1=C2C(=O)C=C(CO)[C@@H]2[C@H]2OC(=O)[C@@H](C)[C@@H]2[C@@H](O)C1
ZINC000034169003,C=C1CC[C@H]2[C@@](C)(CC[C@@H](O)[C@@]2(C)CO)[C@@H]1C/C=C1\C(=O)OC[C@H]1O
ZINC000034175684,C=C1C(=O)O[C@@H]2C[C@@](C)(CCCC(C)=O)C(=O)C[C@H]12
ZINC000034290144,N[C@H](Cc1c[nH]c2ccccc12)C(=O)N1CCC[C@@H]1C(=O)O
ZINC000034290145,N[C@H](Cc1c[nH]c2ccccc12)C(=O)N1CCC[C@H]1C(=O)O
ZINC000034617470,COc1ccc(/C=C/C(=O)c2c(OC)cc3c(c2O)CCC(C)(C)O3)cc1
ZINC000034821788,O=c1c(O[C@@H]2C[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12
ZINC000034950426,C/C=C1/C[C@H](C)[C@@](C)(O)C(=O)OCC2=CCN3CC[C@@H](OC1=O)[C@@H]23
ZINC000034951089,C=C1[C@H](O)[C@@]23CC[C@@H]4[C@@]5(C)CCC[C@@]4(CN4CCO[C@H]45)[C@@H]2CC[C@@H]1C3
ZINC000035825655,CC(C)C(=O)c1c(O)cc(O)cc1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
ZINC000036450925,C=C1C(=O)O[C@H]2[C@H]1CCC(=O)C[C@@]1(C)CC[C@H](O)O[C@H]21
ZINC000038138547,O=S(=O)(O)O/N=C(\Cc1c[nH]c2ccccc12)S[C@H]1O[C@@H](CO)[C@@H](O)[C@@H](O)[C@H]1O
ZINC000038138548,O=S(=O)(O)O/N=C(\Cc1c[nH]c2ccccc12)S[C@@H]1O[C@@H](CO)[C@@H](O)[C@@H](O)[C@H]1O
ZINC000038139289,O=C(/C=C/c1ccccc1)c1ccccc1
ZINC000038140835,O=C1c2c([N+](=O)[O-])cc([N+](=O)[O-])c(O)c2C(=O)c2c(O)c([N+](=O)[O-])cc([N+](=O)[O-])c21
ZINC000038142006,COCC1=C(C(=O)O[C@@H](C)OC(=O)OC(C)C)N2C(=O)[C@H](NC(=O)/C(=N\OC)c3csc(N)n3)[C@H]2SC1
ZINC000038143543,C=C[C@H](O)C#CC#C[C@@H](O)/C=C\CCCCCCC
ZINC000038153421,CCCCCCCCCC(=O)OC[C@@H](O)CO
ZINC000038185927,CC[C@@H]1CN2CCc3cc(OC)c(OC)cc3[C@@H]2C[C@@H]1CC1=C2C=C(OC)C(=O)C=C2CCN1
ZINC000038192546,Cc1ccccn1
ZINC000038197764,COc1c(N2CCN[C@@H](C)C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12
ZINC000038321744,C/C=C1\C[C@H](C)[C@@](C)(O)C(=O)OCC2=CCN3CC[C@@H](OC1=O)[C@@H]23
ZINC000038420578,COc1cc(/C=C/C(=O)Nc2ccccc2C(=O)O)ccc1O
ZINC000038542724,C[C@H]([C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@@H](N)CC[C@]4(C)[C@H]3CC[C@@]21C)N(C)C
ZINC000038661069,C[C@@H]1[C@H]2C3=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@@]4(C)[C@]3(C(=O)O)CC[C@@]2(C(=O)O)CC[C@H]1C
ZINC000038810747,C=C[C@H](O)C/C(=N\OS(=O)(=O)O)S[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
ZINC000038821842,O=S(=O)(O)O/N=C(\Cc1c[nH]c2ccccc12)S[C@H]1O[C@@H](CO)[C@@H](O)[C@@H](O)[C@@H]1O
ZINC000038821844,O=S(=O)(O)O/N=C(\Cc1c[nH]c2ccccc12)S[C@@H]1O[C@@H](CO)[C@@H](O)[C@@H](O)[C@@H]1O
ZINC000039560269,COc1cc(O)c2c(c1C(=O)/C=C/c1ccc(O)cc1)OC(C)(C)CC2
ZINC000042804873,Oc1cc(O)c2c(c1)O[C@H](c1ccc(O)c(O)c1)[C@@H](O)[C@@H]2c1c(O)cc(O)c2c1O[C@H](c1ccc(O)c(O)c1)[C@@H](O)C2
ZINC000043197010,C=C1C(=O)[C@]23C[C@H]1CC[C@H]2[C@@]12CO[C@]3(O)[C@@H](O)[C@@H]1C(C)(C)C=CC2=O
ZINC000043772641,CC(C)CCCCCCC/C=C\C(=O)O
ZINC000049538596,C=C1C[C@@H]2OC(=O)C(=C)[C@H]2[C@H](O)/C=C(/C)CC[C@@H]1O
ZINC000049767216,C[C@H](CC(=O)C[C@@H](C)[C@H]1C[C@H](O)[C@@]2(C)C3=C(C(=O)C[C@]12C)[C@@]1(C)CCC(=O)C(C)(C)[C@@H]1C[C@@H]3O)C(=O)O
ZINC000049889356,C=C1C[C@@]23CC[C@H]4[C@@](C)(CCC[C@@]4(C)C(=O)O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)[C@@H]2CC[C@]1(O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)C3
ZINC000052541469,COC(=O)C1=CCCN(C)C1
ZINC000053175371,C/C=C1\C[C@@H](C)[C@@](C)(O)C(=O)OCC2=CCN3CC[C@@H](OC1=O)[C@@H]23
ZINC000056870881,CC(=O)OC(C)(C)/C=C/C(=O)[C@](C)(O)[C@@H]1[C@H](O)C[C@@]2(C)[C@@H]3CC=C4[C@@H](C[C@H](O)C(=O)C4(C)C)[C@]3(C)C(=O)C[C@]12C
ZINC000056871219,C=C1[C@H]2CC[C@H]3[C@](CC[C@H]4[C@@]35CCC[C@@]4(C)CN3CCO[C@@H]35)(C2)[C@H]1O
ZINC000059763085,O=C(O)CC(=O)OC[C@H]1O[C@@H](Oc2c(-c3ccc(O)cc3)oc3cc(O)cc(O)c3c2=O)[C@H](O)[C@@H](O)[C@@H]1O
ZINC000064633485,C=C1C(=O)O[C@@H]2/C=C(\C)CC[C@@H](OO)C(=C)CC[C@@H]12
ZINC000067911266,CO[C@@H]1C[C@H](O[C@H]2CC[C@]3(C)[C@@H]4CC[C@]5(C)[C@@H](C6=CC(=O)OC6)CC[C@]5(O)[C@@H]4CC[C@]3(O)C2)O[C@H](C)[C@H]1O
ZINC000067911268,CO[C@@H]1C[C@H](O[C@H]2CC[C@]3(C)[C@@H]4CC[C@]5(C)[C@@H](C6=CC(=O)OC6)CC[C@]5(O)[C@@H]4CC[C@]3(O)C2)O[C@@H](C)[C@H]1O
ZINC000070455568,COc1ccc2c(c1)[C@]13CCN4CC5=CCO[C@@H]6CC(=O)N2[C@@H]1[C@@H]6[C@H]5C[C@H]43
ZINC000070647152,CN(C)/C=N\c1c(I)cc(I)c(CCC(=O)O)c1I
ZINC000071756286,O=C(O)/C=C\c1ccccc1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]1O
ZINC000071756288,O=C(O)/C=C\c1ccccc1O[C@@H]1O[C@@H](CO)[C@@H](O)[C@H](O)[C@@H]1O
ZINC000071780341,O=[N+]([O-])c1cccc2c1S(=O)(=O)N=C2O
ZINC000077257069,CC(C)=C[C@H](O)C[C@@H](C)[C@H]1CC[C@@]2(C)[C@@H]3[C@@H](O)C=C4[C@@H](CC[C@H](O)C4(C)C)[C@]3(C=O)CC[C@]12C
ZINC000077257078,CC(C)=C[C@@H](O)C[C@@H](C)[C@H]1CC[C@@]2(C)[C@@H]3[C@@H](O)C=C4[C@@H](CC[C@H](O)C4(C)C)[C@]3(C=O)CC[C@]12C
ZINC000079216653,C=C1C[C@@]23CC[C@H]4[C@@](C)(CCC[C@@]4(C)C(=O)O)[C@@H]2CC[C@]1(O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)C3
ZINC000080052483,C[C@@H](CS)C(=O)N1CCC[C@@]1(C(=O)O)C(=O)[C@@H](C)NC(=O)C1CCCCC1
ZINC000080052486,C[C@H](CS)C(=O)N1CCC[C@@]1(C(=O)O)C(=O)[C@@H](C)NC(=O)C1CCCCC1
ZINC000080052488,COc1cc2c3cc1OCc1c(O)c(OC)cc4c1[C@H](Cc1ccc(cc1)Oc1cc(ccc1O)C[C@H]3N(C)CC2)N(C)CC4
ZINC000080052502,O[C@@H]1CCCN2C[C@H]3C[C@H](CN4CCCC[C@@H]34)[C@@H]12
ZINC000080052519,C=C1[C@H]2CC[C@H]3[C@](CC[C@@H]4[C@]5(C)CCC[C@]34[C@H]3OCCN3C5)(C2)[C@H]1O
ZINC000080052522,CCCOC(=O)/C=C\c1ccco1
ZINC000080052525,CCCCCCCCCCCCCCCCCC(=O)OCCOC[C@H](OCCOC)[C@H]1OC[C@@H](OCCOC)[C@H]1OCCOC
ZINC000080052527,CCCCCCCCCCCCCCCCCC(=O)OCCOC[C@@H](OCCOC)[C@H]1OC[C@@H](OCCOC)[C@H]1OCCOC
ZINC000080052530,CCCCCCCCCCCCCCCCCC(=O)OCCOC[C@H](OCCOC)[C@@H]1OC[C@@H](OCCOC)[C@H]1OCCOC
ZINC000080052534,CCCCCCCCCCCCCCCCCC(=O)OCCOC[C@@H](OCCOC)[C@@H]1OC[C@@H](OCCOC)[C@H]1OCCOC
ZINC000084589076,CC(=O)C[C@H](c1ccccc1)c1c(O)c2ccccc2oc1=O
ZINC000084652123,CC1(C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O)[C@H]6O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1
ZINC000085534098,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(OC)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O
ZINC000085534336,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O
ZINC000085645395,O=C(O[C@@H]1Cc2c(O)cc(O)c([C@H]3c4c(O)cc(O)cc4O[C@H](c4ccc(O)c(O)c4)[C@@H]3O)c2O[C@@H]1c1ccc(O)c(O)c1)c1cc(O)c(O)c(O)c1
ZINC000090713101,O=C(/C=C\c1ccc(O)cc1)c1cc(O)ccc1O
ZINC000094516702,C=C1C(=O)O[C@H]2[C@H]1CC=C1C[C@@](C)(CC[C@H]1OO)[C@@H]2O
ZINC000094516738,CCCCCCCCCCCCCCCCCC(=O)OCCOC[C@@H](OCCOC)[C@H]1OC[C@@H](OCCOC)[C@@H]1OCCOC
ZINC000095099544,COc1cc(O)c2ccoc2c1C(=O)/C=C/c1ccc(O)cc1
ZINC000095099548,COc1cc(O)c2c(c1C(=O)/C=C/c1ccc(O)cc1)OC(C)(C)[C@H](O)C2
ZINC000095099549,COc1cc(O)c2c(c1C(=O)/C=C/c1ccc(O)cc1)OC(C)(C)[C@@H](O)C2
ZINC000095483532,Nc1ccc(/N=N/c2ccccc2)c(N)n1
ZINC000095564733,CCOC(=O)C(c1c(O)c2ccccc2oc1=O)c1c(O)c2ccccc2oc1=O
ZINC000095588079,CCC1(c2ccccc2)C(=O)NC(=O)NC1=O
ZINC000095615431,CC1(C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O[C@@H]6O[C@H](C(=O)O)[C@@H](O)[C@H](O[C@@H]7OC[C@@H](O)[C@H](O)[C@H]7O)[C@H]6O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1
ZINC000095616603,CC1(C)O[C@@H]2CO[C@@]3(COS(N)(=O)=O)OC(C)(C)O[C@H]3[C@@H]2O1
ZINC000095617907,COc1cc(/C=C/C(=O)Nc2ccccc2C(=O)O)cc(OC)c1O
ZINC000095617908,COc1cc(/C=C/C(=O)Nc2ccc(O)cc2C(=O)O)cc(OC)c1O
ZINC000095619105,CC[C@@H](CO)NC(=O)[C@@H]1C=C2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1
ZINC000095620447,C[C@@H]1CC2=C(NCCC=C2)C1=O
ZINC000095620448,C[C@H]1CC2=C(NCCC=C2)C1=O
ZINC000095626781,CC[C@H](CO)NC(=O)[C@@H]1C=C2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1
ZINC000095851257,C/C=C1/C[C@@H](C)[C@@](C)(O)C(=O)OCC2=CCN3CC[C@@H](OC1=O)[C@@H]23
ZINC000095862733,C[C@H]1O[C@@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](O[C@H]4CC[C@]5(C)[C@H]6CC[C@]7(C)[C@@H](C8=CC(=O)OC8)CC[C@]7(O)[C@@H]6CC[C@@H]5C4)O[C@@H]3C)O[C@@H]2C)C[C@H](O)[C@@H]1O
ZINC000095884387,C[C@]12C[C@H](c3ccoc3)OC(=O)[C@@H]1CC(=O)[C@@H]1[C@H]3C[C@@H](C[C@H]12)OC3=O
ZINC000096006009,Cc1noc(NS(=O)(=O)c2ccc(N)cc2)c1C
ZINC000096095372,Oc1cc(O)c2c(c1)O[C@H](c1ccc(O)c(O)c1)[C@H](O)[C@H]2c1c(O)cc(O)c2c1O[C@H](c1ccc(O)c(O)c1)[C@H](O)[C@H]2c1c(O)cc(O)c2c1O[C@H](c1ccc(O)c(O)c1)[C@H](O)C2
ZINC000096095373,Oc1cc(O)c2c(c1)O[C@H](c1ccc(O)c(O)c1)[C@@H](O)[C@@H]2c1c(O)cc(O)c2c1O[C@H](c1ccc(O)c(O)c1)[C@@H](O)[C@@H]2c1c(O)cc(O)c2c1O[C@H](c1ccc(O)c(O)c1)[C@@H](O)C2
ZINC000096095375,O=C(O[C@H]1Cc2c(O)cc(O)c([C@H]3c4c(O)cc(O)cc4O[C@H](c4ccc(O)c(O)c4)[C@@H]3O)c2O[C@@H]1c1ccc(O)c(O)c1)c1cc(O)c(O)c(O)c1
ZINC000096941596,N[C@@H](Cc1ccccc1)C(=O)N[C@H](Cc1ccccc1)C(=O)N[C@H](Cc1ccccc1)C(=O)O
ZINC000100004227,CCCCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O
ZINC000100006264,CC(=O)C[C@@H](c1ccccc1)c1c(O)c2ccccc2oc1=O
ZINC000100009278,CN1[C@H]2CC[C@@H]1C[C@H](OC(=O)[C@@H](CO)c1ccccc1)C2
ZINC000100009280,CN1[C@H]2CC[C@@H]1C[C@H](OC(=O)[C@H](CO)c1ccccc1)C2
ZINC000100011469,COc1ccc2c(c1)c1c3n2CCN(C)C3=NCC1
ZINC000100017262,CC(C)=CC[C@@H]1C(=O)C(C(=O)CC(C)C)=C(O)[C@](O)(CC=C(C)C)C1=O
ZINC000100017265,CC(C)=CC[C@@H]1C(=O)C(C(=O)CC(C)C)=C(O)[C@@](O)(CC=C(C)C)C1=O
ZINC000100017267,CC(C)=CC[C@H]1C(=O)C(C(=O)CC(C)C)=C(O)[C@](O)(CC=C(C)C)C1=O
ZINC000100017269,CC(C)=CC[C@H]1C(=O)C(C(=O)CC(C)C)=C(O)[C@@](O)(CC=C(C)C)C1=O
ZINC000100017284,CC(C)=CCC1=C(O)C(CC=C(C)C)(CC=C(C)C)C(=O)C(C(=O)CC(C)C)=C1O
ZINC000100017288,CC(C)=CCC1=C(O)[C@@](O)(CC=C(C)C)C(=O)C(C(=O)CC(C)C)=C1O
ZINC000100017297,CC1=CC[C@]23O[C@]2(C)CC[C@H]2[C@@H](C)C(=O)O[C@H]2[C@@H]13
ZINC000100017301,CC1=CC[C@]23O[C@]2(C)CC[C@H]2[C@H](C)C(=O)O[C@H]2[C@@H]13
ZINC000100017304,CC1=CC[C@]23O[C@]2(C)CC[C@@H]2[C@@H](C)C(=O)O[C@H]2[C@@H]13
ZINC000100017307,CC1=CC[C@]23O[C@]2(C)CC[C@@H]2[C@H](C)C(=O)O[C@H]2[C@@H]13
ZINC000100017343,CC[C@@H](C)C(=O)C1=C(O)[C@](O)(CC=C(C)C)C(=O)[C@H](CC=C(C)C)C1=O
ZINC000100017345,CC[C@H](C)C(=O)C1=C(O)[C@](O)(CC=C(C)C)C(=O)[C@H](CC=C(C)C)C1=O
ZINC000100017347,CC[C@@H](C)C(=O)C1=C(O)[C@@](O)(CC=C(C)C)C(=O)[C@H](CC=C(C)C)C1=O
ZINC000100017350,CC[C@H](C)C(=O)C1=C(O)[C@@](O)(CC=C(C)C)C(=O)[C@H](CC=C(C)C)C1=O
ZINC000100017355,CC(C)=CCC1=C(O)[C@](O)(CC=C(C)C)C(=O)C(C(=O)C(C)C)=C1O
ZINC000100017358,CC(C)=CCC1=C(O)[C@@](O)(CC=C(C)C)C(=O)C(C(=O)C(C)C)=C1O
ZINC000100017362,CC(C)=CCC1=C(O)C(CC=C(C)C)(CC=C(C)C)C(=O)C(C(=O)C(C)C)=C1O
