molecule_chembl_id,std_smiles,standard_type,IC50_nM,pActividad,activo,scaffold,MW,QED
CHEMBL6011854,Cc1ccc([C@H](Nc2cc(Cl)c3ncc(C#N)c(NCC(C)(C)C)c3c2)C2=CN(C3(C(F)F)CC3)NN2)c(C)n1,IC50,8.0,8.096910013008056,1,C1=C([C@@H](Nc2ccc3ncccc3c2)c2cccnc2)NNN1C1CC1,567.09,0.25
CHEMBL5940006,Cc1ccc([C@H](Nc2cc(Cl)c3ncc(C#N)c(Nc4ccc(F)c(Cl)c4)c3c2)C2=CN(C(C)C)NN2)cn1,IC50,16.0,7.795880017344074,1,C1=C([C@@H](Nc2ccc3nccc(Nc4ccccc4)c3c2)c2cccnc2)NNN1,563.47,0.197
CHEMBL5769603,Cc1ccc([C@H](Nc2cc(Cl)c3ncc(C#N)c(Nc4ccc(F)c(Cl)c4)c3c2)C2=CN(C3CCN(C(C)(C)C)CC3)NN2)cn1,IC50,13.0,7.886056647693162,1,C1=C([C@@H](Nc2ccc3nccc(Nc4ccccc4)c3c2)c2cccnc2)NNN1C1CCNCC1,660.63,0.16
CHEMBL5918623,Cc1ccc([C@H](Nc2cc(Cl)c3ncc(C#N)c(Nc4ccc(F)c(Cl)c4)c3c2)C2=CN(COC(=O)C(C)(C)C)NN2)cn1,IC50,51.0,7.292429823902062,1,C1=C([C@@H](Nc2ccc3nccc(Nc4ccccc4)c3c2)c2cccnc2)NNN1,635.53,0.153
CHEMBL5854771,Cc1ccc([C@H](Nc2cc(Cl)c3ncc(C#N)c(Nc4ccc(F)c(Cl)c4)c3c2)C2=CNNN2)cn1,IC50,9.0,8.045757490560675,1,C1=C([C@@H](Nc2ccc3nccc(Nc4ccccc4)c3c2)c2cccnc2)NNN1,521.39,0.223
CHEMBL6049798,Cc1ccc2[nH]/c(=N\C(=O)c3ccnc(-c4cnn(C)c4)c3)n(CC(C)(C)O)c2c1,IC50,22.8,7.642065152999546,1,O=C(N=c1[nH]c2ccccc2[nH]1)c1ccnc(-c2cn[nH]c2)c1,404.47,0.546
CHEMBL83559,Cc1ccc2[nH]c(SSc3[nH]c4ccc(C)cc4c3CCC(=O)O)c(CCC(=O)O)c2c1,IC50,8400.0,5.075720713938118,0,c1ccc2[nH]c(SSc3cc4ccccc4[nH]3)cc2c1,468.6,0.221
CHEMBL268501,Cc1ccc2c(-c3ccccc3)nc(=O)n(C(C)C)c2c1,IC50,2.0,8.698970004336019,1,O=c1nc(-c2ccccc2)c2ccccc2[nH]1,278.36,0.711
CHEMBL5589692,Cc1ccc2c(-n3nc(-c4ccccc4)cc3-c3ccccc3)cc(=O)[nH]c2c1,IC50,78.0,7.107905397309519,1,O=c1cc(-n2nc(-c3ccccc3)cc2-c2ccccc2)c2ccccc2[nH]1,377.45,0.46
CHEMBL5266387,Cc1ccc2c(=O)n(Cc3ccccc3)c(SCc3cn(-c4ccc(C(=O)O)cc4)nn3)nc2c1,IC50,38.8,7.411168274405792,1,O=c1c2ccccc2nc(SCc2cn(-c3ccccc3)nn2)n1Cc1ccccc1,483.55,0.272
CHEMBL1365395,Cc1ccc2c(C)nc(Nc3nc(O)cc(CSc4nnnn4-c4ccccc4)n3)nc2c1,IC50,3920.0,5.406713932979542,0,c1ccc(-n2nnnc2SCc2ccnc(Nc3ncc4ccccc4n3)n2)cc1,457.52,0.364
CHEMBL81480,Cc1ccc2c(CCC(=O)O)c(SSc3[nH]c4cc(C)ccc4c3CCC(=O)O)[nH]c2c1,IC50,2900.0,5.537602002101044,0,c1ccc2[nH]c(SSc3cc4ccccc4[nH]3)cc2c1,468.6,0.221
CHEMBL184311,Cc1ccc2c(Nc3ccc(F)c(Cl)c3)ncnn12,IC50,2000.0,5.698970004336018,0,c1ccc(Nc2ncnn3cccc23)cc1,276.7,0.778
CHEMBL6018816,Cc1ccc2c([C@H](Nc3cc(C#N)c4ncc(C#N)c(NCC(C)(C)C)c4c3)C3=CN(C4(C)CC4)NN3)cccc2n1,IC50,3.0,8.522878745280337,1,C1=C([C@@H](Nc2ccc3ncccc3c2)c2cccc3ncccc23)NNN1C1CC1,557.71,0.211
CHEMBL5812935,Cc1ccc2c([C@H](Nc3cc(C#N)c4ncc(C#N)c(NCC(C)(C)C)c4c3)C3=CN(C45CC(C4)C5)NN3)cccc2n1,IC50,3.0,8.522878745280337,1,C1=C([C@@H](Nc2ccc3ncccc3c2)c2cccc3ncccc23)NNN1C12CC(C1)C2,569.72,0.207
CHEMBL1999714,Cc1ccc2c(c1)NC(=O)c1ccccc1N2,Ki,1995.26,5.700000503883016,0,O=C1Nc2ccccc2Nc2ccccc21,224.26,0.72
CHEMBL5810396,Cc1ccc2c(c1)[nH]/c(=N\C(=O)c1ccnc(-c3cccc(CN(C)C)c3)c1)n2[C@H]1CC[C@@H](O)CC1,IC50,10.3,7.987162775294827,1,O=C(/N=c1\[nH]c2ccccc2n1C1CCCCC1)c1ccnc(-c2ccccc2)c1,483.62,0.434
CHEMBL5954592,Cc1ccc2c(c1)[nH]/c(=N\C(=O)c1ccnc(-c3ccccc3)c1)n2[C@H]1CC[C@@H](O)CC1,IC50,34.8,7.4584207560534175,1,O=C(/N=c1\[nH]c2ccccc2n1C1CCCCC1)c1ccnc(-c2ccccc2)c1,426.52,0.504
CHEMBL5829030,Cc1ccc2c(c1)[nH]/c(=N\C(=O)c1ccnc(-c3cnn(C)c3)c1)n2CC(C)(C)O,IC50,8.6,8.065501548756432,1,O=C(N=c1[nH]c2ccccc2[nH]1)c1ccnc(-c2cn[nH]c2)c1,404.47,0.546
CHEMBL5984171,Cc1ccc2c(c1)[nH]/c(=N\C(=O)c1ccnc(-c3cnn4cccnc34)c1)n2[C@H]1CC[C@@H](O)CC1,IC50,3.7,8.431798275933003,1,O=C(/N=c1\[nH]c2ccccc2n1C1CCCCC1)c1ccnc(-c2cnn3cccnc23)c1,467.53,0.421
CHEMBL4558162,Cc1ccc2c(c1)nc(CCN1C(=O)c3cccc4cccc(c34)C1=O)n2-c1ccncc1,IC50,10000.0,5.0,0,O=C1c2cccc3cccc(c23)C(=O)N1CCc1nc2ccccc2n1-c1ccncc1,432.48,0.386
CHEMBL3946259,Cc1ccc2c(c1)nc(NC(=O)c1cccc(C(F)(F)F)c1)n2[C@H]1CC[C@H](O)CC1,IC50,140.0,6.853871964321761,1,O=C(Nc1nc2ccccc2n1C1CCCCC1)c1ccccc1,417.43,0.624
CHEMBL5284920,Cc1ccc2nc(/C=C/c3ccc(N(C)C)cc3)cc(-c3nnc(N)s3)c2c1,IC50,1110.0,5.9546770212133415,0,C(=C\c1cc(-c2nncs2)c2ccccc2n1)/c1ccccc1,387.51,0.54
CHEMBL3909438,Cc1ccc2nc(NC(=O)c3cccc(C(F)(F)F)c3)n([C@H]3CC[C@H](O)CC3)c2c1,IC50,280.0,6.55284196865778,1,O=C(Nc1nc2ccccc2n1C1CCCCC1)c1ccccc1,417.43,0.624
CHEMBL249697,Cc1ccc2nc(NCCN)c3ncc(C)n3c2c1,Kd,10000.0,5.0,0,c1ccc2c(c1)ncc1nccn12,255.33,0.749
CHEMBL3235204,Cc1ccc2nc(Oc3ccc(Cl)cc3)c(/C=N/NC(=O)Cn3c([N+](=O)[O-])cnc3C)cc2c1,IC50,8660.0,5.062482107982653,0,O=C(Cn1ccnc1)N/N=C/c1cc2ccccc2nc1Oc1ccccc1,478.9,0.236
CHEMBL3235203,Cc1ccc2nc(Oc3ccc(F)cc3)c(/C=N/NC(=O)Cn3c([N+](=O)[O-])cnc3C)cc2c1,IC50,420.0,6.376750709602099,1,O=C(Cn1ccnc1)N/N=C/c1cc2ccccc2nc1Oc1ccccc1,462.44,0.251
CHEMBL3235200,Cc1ccc2nc(Oc3ccccc3)c(/C=N/NC(=O)Cn3c([N+](=O)[O-])cnc3C)cc2c1,IC50,1580.0,5.801342913045577,0,O=C(Cn1ccnc1)N/N=C/c1cc2ccccc2nc1Oc1ccccc1,444.45,0.262
CHEMBL1964444,Cc1ccc2nccc(NC(=O)Nc3cccc(C(F)(F)F)n3)c2c1,Ki,1995.26,5.700000503883016,0,O=C(Nc1ccccn1)Nc1ccnc2ccccc12,346.31,0.712
CHEMBL1964290,Cc1cccc(-c2[nH]c(-c3ccnc(N)n3)cc2C(N)=O)c1C,Ki,1995.26,5.700000503883016,0,c1ccc(-c2ccc(-c3ccncn3)[nH]2)cc1,307.36,0.69
CHEMBL5569311,Cc1cccc(-c2c(NC(=O)/C=C/CN(C)C)ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c23)c1,IC50,5.28,8.277366077466187,1,c1ccc(COc2ccc(Nc3ncnc4cccc(-c5ccccc5)c34)cc2)cc1,596.11,0.161
CHEMBL5565503,Cc1cccc(-c2c(NC(=O)/C=C/CN(C)C)ccc3ncnc(Nc4ccc(OCc5ccccn5)c(Cl)c4)c23)c1,IC50,2.88,8.540607512240769,1,c1ccc(-c2cccc3ncnc(Nc4ccc(OCc5ccccn5)cc4)c23)cc1,579.1,0.172
CHEMBL5593219,Cc1cccc(-c2c(NC(=O)/C=C/[C@H]3CCCN3C)ccc3ncnc(Nc4ccc(OCc5ccccn5)c(Cl)c4)c23)c1,IC50,5.83,8.234331445240986,1,O=C(/C=C/[C@H]1CCCN1)Nc1ccc2ncnc(Nc3ccc(OCc4ccccn4)cc3)c2c1-c1ccccc1,605.14,0.168
CHEMBL5996878,Cc1cccc(-c2cc(C(=O)/N=c3\[nH]c4ccccc4n3[C@H]3CC[C@@H](O)CC3)ccn2)c1,IC50,2.4,8.619788758288394,1,O=C(/N=c1\[nH]c2ccccc2n1C1CCCCC1)c1ccnc(-c2ccccc2)c1,426.52,0.504
CHEMBL3586176,Cc1cccc(/C=C2/SC(N3CCC[C@H]3C(=O)Nc3ccc4ncnc(Nc5cccc(Cl)c5)c4c3)=NC2=O)n1,IC50,6500.0,5.187086643357144,0,O=C1N=C(N2CCC[C@H]2C(=O)Nc2ccc3ncnc(Nc4ccccc4)c3c2)S/C1=C/c1ccccn1,570.08,0.29
CHEMBL504075,Cc1cccc(C(=O)Nc2cccc([C@H](C)Nc3cncc(Cl)n3)c2)c1,Kd,10000.0,5.0,0,O=C(Nc1cccc(CNc2cnccn2)c1)c1ccccc1,366.85,0.676
CHEMBL1914661,Cc1cccc(C(C)Nc2ncnc3[nH]c(-c4ccc(O)cc4)cc23)c1,IC50,95.0,7.022276394711151,1,c1ccc(CNc2ncnc3[nH]c(-c4ccccc4)cc23)cc1,344.42,0.496
CHEMBL436137,Cc1cccc(C)c1-c1cc(C)c2nc(Nc3ccc(OCCN4CCCC4)cc3)nnc2c1,IC50,965.0,6.015472686656207,1,c1ccc(-c2ccc3nc(Nc4ccc(OCCN5CCCC5)cc4)nnc3c2)cc1,453.59,0.38
CHEMBL57323,Cc1cccc(C)c1-c1cc2cnc(N)nc2nc1NC(=O)NC(C)(C)C,IC50,610.0,6.214670164989233,1,c1ccc(-c2cnc3ncncc3c2)cc1,364.45,0.641
CHEMBL55360,Cc1cccc(C)c1NC(=O)/C(C#N)=C/c1ccc(O)c(O)c1,IC50,5000.0,5.301029995663981,0,O=C(/C=C/c1ccccc1)Nc1ccccc1,308.34,0.461
CHEMBL534948,Cc1cccc(C)c1Nc1ncc(-c2ccc(OCC3CCCN(C)C3)cc2)n2cncc12,IC50,2730.0,5.563837352959244,0,c1ccc(Nc2ncc(-c3ccc(OCC4CCCNC4)cc3)n3cncc23)cc1,441.58,0.43
CHEMBL1999496,Cc1cccc(C2(c3cccc(C)c3)CC2C(=O)Nc2ccncc2)c1,Ki,316.23,6.499996931948306,1,O=C(Nc1ccncc1)C1CC1(c1ccccc1)c1ccccc1,342.44,0.75
CHEMBL5439126,Cc1cccc(CN(C)c2ncnc3[nH]c(-c4ccc(C(=O)O)cc4)cc23)c1,IC50,53.0,7.275724130399211,1,c1ccc(CNc2ncnc3[nH]c(-c4ccccc4)cc23)cc1,372.43,0.547
CHEMBL5397426,Cc1cccc(CN(C)c2ncnc3[nH]c(-c4ccc(C(F)F)cc4)cc23)c1,IC50,1000.0,5.999999999999999,0,c1ccc(CNc2ncnc3[nH]c(-c4ccccc4)cc23)cc1,378.43,0.498
CHEMBL5418087,Cc1cccc(CN(C)c2ncnc3[nH]c(-c4ccc(CCC(=O)O)cc4)cc23)c1,IC50,30.0,7.522878745280337,1,c1ccc(CNc2ncnc3[nH]c(-c4ccccc4)cc23)cc1,400.48,0.474
CHEMBL5406924,Cc1cccc(CN(C)c2ncnc3[nH]c(-c4ccc(CO)cc4)cc23)c1,IC50,118.0,6.928117992693874,1,c1ccc(CNc2ncnc3[nH]c(-c4ccccc4)cc23)cc1,358.45,0.565
CHEMBL5428404,Cc1cccc(CN(C)c2ncnc3[nH]c(-c4ccc(CO)cc4)cc23)n1,IC50,78.0,7.107905397309519,1,c1ccc(-c2cc3c(NCc4ccccn4)ncnc3[nH]2)cc1,359.43,0.571
CHEMBL5420485,Cc1cccc(CN(C)c2ncnc3[nH]c(-c4ccc(F)cc4)cc23)c1,IC50,1000.0,5.999999999999999,0,c1ccc(CNc2ncnc3[nH]c(-c4ccccc4)cc23)cc1,346.41,0.582
CHEMBL5397490,Cc1cccc(CN(C)c2ncnc3[nH]c(-c4ccc(O)cc4)cc23)c1,IC50,745.0,6.127843727251707,1,c1ccc(CNc2ncnc3[nH]c(-c4ccccc4)cc23)cc1,344.42,0.58
CHEMBL5411617,Cc1cccc(CN(C)c2ncnc3[nH]c(-c4ccc(S(N)(=O)=O)cc4)cc23)c1,IC50,98.0,7.008773924307505,1,c1ccc(CNc2ncnc3[nH]c(-c4ccccc4)cc23)cc1,407.5,0.528
CHEMBL5404033,Cc1cccc(CN(C)c2ncnc3[nH]c(-c4cccc(C(=O)O)c4)cc23)c1,IC50,127.0,6.896196279044042,1,c1ccc(CNc2ncnc3[nH]c(-c4ccccc4)cc23)cc1,372.43,0.547
CHEMBL5398778,Cc1cccc(CN(C)c2ncnc3[nH]c(-c4ccccc4)cc23)c1,IC50,1000.0,5.999999999999999,0,c1ccc(CNc2ncnc3[nH]c(-c4ccccc4)cc23)cc1,328.42,0.597
CHEMBL5436321,Cc1cccc(CN(C)c2ncnc3[nH]c(-c4cccnc4)cc23)c1,IC50,413.0,6.384049948343598,1,c1ccc(CNc2ncnc3[nH]c(-c4cccnc4)cc23)cc1,329.41,0.615
CHEMBL589801,Cc1cccc(CN(Cc2ccc(F)cc2)C(=S)Nc2ccccc2)c1O,IC50,8540.0,5.068542129310995,0,S=C(Nc1ccccc1)N(Cc1ccccc1)Cc1ccccc1,380.49,0.594
CHEMBL590525,Cc1cccc(CN(Cc2ccc(O)cc2)C(=O)Nc2ccccc2)c1O,IC50,7510.0,5.124360062995831,0,O=C(Nc1ccccc1)N(Cc1ccccc1)Cc1ccccc1,362.43,0.619
CHEMBL604785,Cc1cccc(CN(Cc2ccc(O)cc2)C(=S)Nc2ccccc2)c1O,IC50,3460.0,5.460923901207223,0,S=C(Nc1ccccc1)N(Cc1ccccc1)Cc1ccccc1,378.5,0.557
CHEMBL131577,Cc1cccc(Cl)c1NC(=O)c1cnc(NC(=O)C2CC2)s1,IC50,10000.0,5.0,0,O=C(Nc1ccccc1)c1cnc(NC(=O)C2CC2)s1,335.82,0.894
CHEMBL189338,Cc1cccc(Cl)c1Nc1nc2ccc(N3CCN[C@@H](C)C3)nc2n2cncc12,IC50,1000.0,5.999999999999999,0,c1ccc(Nc2nc3ccc(N4CCNCC4)nc3n3cncc23)cc1,407.91,0.538
CHEMBL6020779,Cc1cccc(F)c1C(=O)N[C@@H]1[C@H]2Oc3ccc(Oc4ccnc5c4CCC(=O)N5)cc3[C@@H]12,IC50,529.0,6.276544327964813,1,O=C1CCc2c(Oc3ccc4c(c3)[C@H]3[C@H](NC(=O)c5ccccc5)[C@H]3O4)ccnc2N1,445.45,0.637
CHEMBL554566,Cc1cccc(N(C)c2ncnc3cc(C)c(C)cc23)c1,IC50,6500.0,5.187086643357144,0,c1ccc(Nc2ncnc3ccccc23)cc1,277.37,0.698
CHEMBL1964307,Cc1cccc(NC(=O)Cc2ccc(-c3cccc4[nH]nc(N)c34)cc2)c1,Ki,1995.26,5.700000503883016,0,O=C(Cc1ccc(-c2cccc3[nH]ncc23)cc1)Nc1ccccc1,356.43,0.51
CHEMBL507936,Cc1cccc(NC(=O)Nc2ccc(-c3ccc4nccnc4c3N)cc2)c1,Ki,1995.26,5.700000503883016,0,O=C(Nc1ccccc1)Nc1ccc(-c2ccc3nccnc3c2)cc1,369.43,0.451
CHEMBL1971141,Cc1cccc(NC(=O)Nc2ccc(-c3cccc(C(N)=O)c3)cc2)c1,Ki,1995.26,5.700000503883016,0,O=C(Nc1ccccc1)Nc1ccc(-c2ccccc2)cc1,345.4,0.654
CHEMBL220057,Cc1cccc(NC(=O)Nc2ccc(-c3cccc4[nH]nc(N)c34)cc2)c1,Ki,1995.26,5.700000503883016,0,O=C(Nc1ccccc1)Nc1ccc(-c2cccc3[nH]ncc23)cc1,357.42,0.425
CHEMBL375284,Cc1cccc(NC(=O)Nc2ccc(-c3cccc4[nH]ncc34)cc2)c1,Ki,1995.26,5.700000503883016,0,O=C(Nc1ccccc1)Nc1ccc(-c2cccc3[nH]ncc23)cc1,342.4,0.48
CHEMBL185569,Cc1cccc(NC(=O)Nc2ccc(-c3cccc4c3CNC4=O)cc2)c1,Ki,1995.26,5.700000503883016,0,O=C(Nc1ccccc1)Nc1ccc(-c2cccc3c2CNC3=O)cc1,357.41,0.643
CHEMBL183844,Cc1cccc(NC(=O)Nc2ccc(-c3cccc4c3CNC4=O)cc2C)c1,Ki,1995.26,5.700000503883016,0,O=C(Nc1ccccc1)Nc1ccc(-c2cccc3c2CNC3=O)cc1,371.44,0.615
CHEMBL508928,Cc1cccc(NC(=O)Nc2ccc(-c3cnc4c(-c5cnn(C)c5)cnn4c3N)cc2)c1,Ki,1000.0,5.999999999999999,0,O=C(Nc1ccccc1)Nc1ccc(-c2cnc3c(-c4cn[nH]c4)cnn3c2)cc1,438.5,0.386
CHEMBL404367,Cc1cccc(NC(=O)Nc2ccc(-c3cncc4c3c(N)nn4C)cc2)c1,Ki,1995.26,5.700000503883016,0,O=C(Nc1ccccc1)Nc1ccc(-c2cncc3[nH]ncc23)cc1,372.43,0.503
CHEMBL1983963,Cc1cccc(NC(=O)Nc2ccc(-c3coc4ncnc(N)c34)cc2)c1,Ki,1995.26,5.700000503883016,0,O=C(Nc1ccccc1)Nc1ccc(-c2coc3ncncc23)cc1,359.39,0.502
CHEMBL1969102,Cc1cccc(NC(=O)Nc2ccc(-c3csc4c(-c5cn[nH]c5)cnc(N)c34)cc2)c1,Ki,501.19,6.299997602857745,1,O=C(Nc1ccccc1)Nc1ccc(-c2csc3c(-c4cn[nH]c4)cncc23)cc1,440.53,0.279
CHEMBL1967116,Cc1cccc(NC(=O)Nc2ccc(-c3csc4c(-c5cnn(C)c5)cnc(N)c34)cc2)c1,Ki,794.33,6.0999990348465305,1,O=C(Nc1ccccc1)Nc1ccc(-c2csc3c(-c4cn[nH]c4)cncc23)cc1,454.56,0.315
CHEMBL1979577,Cc1cccc(NC(=O)Nc2ccc(-c3csc4c(C#CC(C)(C)N)cnc(N)c34)cc2)c1,Ki,1995.26,5.700000503883016,0,O=C(Nc1ccccc1)Nc1ccc(-c2csc3ccncc23)cc1,455.59,0.302
CHEMBL1979883,Cc1cccc(NC(=O)Nc2ccc(-c3csc4c(C#CCN(C)C)cnc(N)c34)cc2)c1,Ki,1995.26,5.700000503883016,0,O=C(Nc1ccccc1)Nc1ccc(-c2csc3ccncc23)cc1,455.59,0.359
CHEMBL1965988,Cc1cccc(NC(=O)Nc2ccc(-c3csc4c(C#CCN)cnc(N)c34)cc2)c1,Ki,1995.26,5.700000503883016,0,O=C(Nc1ccccc1)Nc1ccc(-c2csc3ccncc23)cc1,427.53,0.352
CHEMBL1973211,Cc1cccc(NC(=O)Nc2ccc(-c3csc4c(C#CCN5CCCC5)cnc(N)c34)cc2)c1,Ki,1995.26,5.700000503883016,0,O=C(Nc1ccccc1)Nc1ccc(-c2csc3c(C#CCN4CCCC4)cncc23)cc1,481.63,0.315
CHEMBL1982465,Cc1cccc(NC(=O)Nc2ccc(-c3csc4c(C#CCN5CCOCC5)cnc(N)c34)cc2)c1,Ki,1995.26,5.700000503883016,0,O=C(Nc1ccccc1)Nc1ccc(-c2csc3c(C#CCN4CCOCC4)cncc23)cc1,497.62,0.338
CHEMBL1994321,Cc1cccc(NC(=O)Nc2ccc(-c3csc4c(C#CCNS(C)(=O)=O)cnc(N)c34)cc2)c1,Ki,1995.26,5.700000503883016,0,O=C(Nc1ccccc1)Nc1ccc(-c2csc3ccncc23)cc1,505.63,0.299
CHEMBL1971947,Cc1cccc(NC(=O)Nc2ccc(-c3csc4c(C#Cc5cccnc5)cnc(N)c34)cc2)c1,Ki,1995.26,5.700000503883016,0,O=C(Nc1ccccc1)Nc1ccc(-c2csc3c(C#Cc4cccnc4)cncc23)cc1,475.58,0.267
CHEMBL394619,Cc1cccc(NC(=O)Nc2ccc(-c3csc4ccnc(N)c34)cc2)c1,Ki,1995.26,5.700000503883016,0,O=C(Nc1ccccc1)Nc1ccc(-c2csc3ccncc23)cc1,374.47,0.443
CHEMBL1973145,Cc1cccc(NC(=O)Nc2ccc(-c3csc4nc(N)nc(N)c34)cc2)c1,Ki,1995.26,5.700000503883016,0,O=C(Nc1ccccc1)Nc1ccc(-c2csc3ncncc23)cc1,390.47,0.411
CHEMBL196363,Cc1cccc(NC(=O)Nc2ccc(-c3csc4ncnc(N)c34)cc2)c1,Ki,1995.26,5.700000503883016,0,O=C(Nc1ccccc1)Nc1ccc(-c2csc3ncncc23)cc1,375.46,0.475
CHEMBL211378,Cc1cccc(NC(=O)Nc2ccc(-c3noc4ncnc(N)c34)cc2)c1,Ki,1995.26,5.700000503883016,0,O=C(Nc1ccccc1)Nc1ccc(-c2noc3ncncc23)cc1,360.38,0.511
CHEMBL1965507,Cc1cccc(NC(=O)Nc2ccc(NC(=O)c3csc4ncnc(N)c34)cc2)c1,Ki,398.11,6.399996913372259,1,O=C(Nc1ccccc1)Nc1ccc(NC(=O)c2csc3ncncc23)cc1,418.48,0.389
CHEMBL1242373,Cc1cccc(NC(=O)Nc2ccc3c(c2)CCc2sc4ncnc(N)c4c2-3)c1,Ki,1995.26,5.700000503883016,0,O=C(Nc1ccccc1)Nc1ccc2c(c1)CCc1sc3ncncc3c1-2,401.5,0.441
CHEMBL120069,Cc1cccc(Nc2[nH]cnc3nnc(Nc4cccc(Cl)c4)c2-3)c1,IC50,130.0,6.886056647693163,1,c1ccc(Nc2nnc3nc[nH]c(Nc4ccccc4)c2-3)cc1,350.81,0.495
CHEMBL415738,Cc1cccc(Nc2cc(NCCO)ncn2)c1,IC50,1.0,8.999999999999998,1,c1ccc(Nc2ccncn2)cc1,244.3,0.749
CHEMBL1974328,Cc1cccc(Nc2nc(NC3CCCCC3N)cnc2C(N)=O)c1,Ki,1995.26,5.700000503883016,0,c1ccc(Nc2cncc(NC3CCCCC3)n2)cc1,340.43,0.663
CHEMBL5910371,Cc1cccc(Nc2nc(Nc3cccc(NC(=O)/C=C/CN(C)C)c3)ncc2C)c1,IC50,10.0,8.0,1,c1ccc(Nc2ccnc(Nc3ccccc3)n2)cc1,416.53,0.464
CHEMBL5764023,Cc1cccc(Nc2nc(Nc3cccc(NC(=O)/C=C/CN(C)C)c3)ncc2F)c1,IC50,10.0,8.0,1,c1ccc(Nc2ccnc(Nc3ccccc3)n2)cc1,420.49,0.467
CHEMBL5984505,Cc1cccc(Nc2nc(Nc3cccc(NC(=O)/C=C/CN4CC5CC4CN5)c3)ncc2F)c1,IC50,55.0,7.259637310505756,1,O=C(/C=C/CN1CC2CC1CN2)Nc1cccc(Nc2nccc(Nc3ccccc3)n2)c1,473.56,0.368
CHEMBL5950819,Cc1cccc(Nc2nc(Nc3cccc(NC(=O)/C=C/CN4CCC4)c3)ncc2F)c1,IC50,55.0,7.259637310505756,1,O=C(/C=C/CN1CCC1)Nc1cccc(Nc2nccc(Nc3ccccc3)n2)c1,432.5,0.451
CHEMBL5773851,Cc1cccc(Nc2nc(Nc3cccc(NC(=O)/C=C/CN4CCOCC4)c3)ncc2F)c1,IC50,550.0,6.259637310505756,1,O=C(/C=C/CN1CCOCC1)Nc1cccc(Nc2nccc(Nc3ccccc3)n2)c1,462.53,0.431
CHEMBL5934445,Cc1cccc(Nc2nc(Nc3cccc(NC(=O)/C=C/CN4CC[C@@H](O)C4)c3)ncc2F)c1,IC50,10.0,8.0,1,O=C(/C=C/CN1CCCC1)Nc1cccc(Nc2nccc(Nc3ccccc3)n2)c1,462.53,0.376
CHEMBL5872010,Cc1cccc(Nc2nc(Nc3cccc(NC(=O)/C=C/CN4CC[C@H](O)C4)c3)ncc2F)c1,IC50,10.0,8.0,1,O=C(/C=C/CN1CCCC1)Nc1cccc(Nc2nccc(Nc3ccccc3)n2)c1,462.53,0.376
CHEMBL5873524,Cc1cccc(Nc2nc(Nc3cccc(NC(=O)/C=C/CN4C[C@@H](C)N[C@@H](C)C4)c3)ncc2F)c1,IC50,550.0,6.259637310505756,1,O=C(/C=C/CN1CCNCC1)Nc1cccc(Nc2nccc(Nc3ccccc3)n2)c1,489.6,0.344
CHEMBL6021032,Cc1cccc(Nc2nc(Nc3cccc(NC(=O)/C=C/Cn4cccn4)c3)ncc2F)c1,IC50,1000.0,5.999999999999999,0,O=C(/C=C/Cn1cccn1)Nc1cccc(Nc2nccc(Nc3ccccc3)n2)c1,443.49,0.339
CHEMBL1969523,Cc1cccc(Nc2nccc(Nc3c(NC(C)C(C)(C)C)c(=O)c3=O)n2)c1,Ki,1995.26,5.700000503883016,0,O=c1cc(Nc2ccnc(Nc3ccccc3)n2)c1=O,379.46,0.562
CHEMBL307026,Cc1cccc(Nc2ncnc3[nH]c(C)c(C)c23)c1,IC50,570.0,6.2441251443275085,1,c1ccc(Nc2ncnc3[nH]ccc23)cc1,252.32,0.732
CHEMBL307062,Cc1cccc(Nc2ncnc3[nH]c4c(c23)CCCC4)c1,IC50,820.0,6.086186147616283,1,c1ccc(Nc2ncnc3[nH]c4c(c23)CCCC4)cc1,278.36,0.747
CHEMBL155278,Cc1cccc(Nc2ncnc3c2sc2ccc(N)cc23)c1,IC50,2.1,8.67778070526608,1,c1ccc(Nc2ncnc3c2sc2ccccc23)cc1,306.39,0.536
CHEMBL544867,Cc1cccc(Nc2ncnc3c2sc2ccc([N+](=O)[O-])cc23)c1,IC50,11.0,7.958607314841775,1,c1ccc(Nc2ncnc3c2sc2ccccc23)cc1,336.38,0.429
CHEMBL331792,Cc1cccc(Nc2ncnc3cc(N)ncc23)c1,IC50,40.0,7.397940008672037,1,c1ccc(Nc2ncnc3ccncc23)cc1,251.29,0.732
CHEMBL338215,Cc1cccc(Nc2ncnc3cc(NCCCCN(C)C)ncc23)c1,IC50,5.37,8.270025714300443,1,c1ccc(Nc2ncnc3ccncc23)cc1,350.47,0.602
CHEMBL341522,Cc1cccc(Nc2ncnc3cc(NCCCN4CCN(C)CC4)ncc23)c1,IC50,5.6,8.2518119729938,1,c1ccc(Nc2ncnc3cc(NCCCN4CCNCC4)ncc23)cc1,391.52,0.6
CHEMBL129509,Cc1cccc(Nc2ncnc3cc(NCCCN4CCOCC4)ncc23)c1,IC50,9.3,8.031517051446064,1,c1ccc(Nc2ncnc3cc(NCCCN4CCOCC4)ncc23)cc1,378.48,0.612
CHEMBL340898,Cc1cccc(Nc2ncnc3cc(NCCCn4ccnc4)ncc23)c1,IC50,3.467,8.460046158343603,1,c1ccc(Nc2ncnc3cc(NCCCn4ccnc4)ncc23)cc1,359.44,0.489
